TERRITORY_ID,LEVEL_ID,NAME_HTML,UNIT,VERSIONS,SECTOR,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
HU1,1,Közép-Magyarország,Million EUR,2021,Total,,,,,,,,,,,,,,,,71228,72576.56,74574.34,75993.36,79156.49,80713.01,82337.12,84632.89,86204.75,88505.74,90463.98,92416.53,94268.16,95807.19,96561.39,95702.21,94120.26,91654.35,90751.33,90595.71,91074.04,90987.99,92943.26,96369.84,99419,101880.81,104969.11,107822.68,108927.78,110064.18,111943.91
HU11,2,Budapest,Million EUR,2021,Total,,,,,,,,,,,,,,,,49557,49872.65,50662.28,51037.54,52588.51,53064.78,53589.65,55551.25,55646.84,56138.64,56607.45,56999.58,57456.83,58936.9,58575.23,57231.2,55314.85,53149.7,52330.06,52365.69,52849.27,52731.24,54305.73,56982.96,59344.87,61137.29,62641.38,64096.92,64296.71,64503.86,65220.22
HU12,2,Pest,Million EUR,2021,Total,,,,,,,,,,,,,,,,21671,22703.91,23912.06,24955.82,26567.98,27648.23,28747.47,29081.64,30557.91,32367.1,33856.53,35416.95,36811.33,36870.29,37986.16,38471.01,38805.41,38504.65,38421.27,38230.02,38224.77,38256.75,38637.53,39386.88,40074.13,40743.52,42327.73,43725.76,44631.07,45560.32,46723.69
HU2,1,Dunántúl,Million EUR,2021,Total,,,,,,,,,,,,,,,,39490,40103.21,40581.32,41814.82,42743.75,44530.86,46544.91,48803.61,51241,54055.38,57007.82,59721.92,63103.21,66298.49,68509.2,70028.25,71798.58,73894.42,76085.4,78886.85,81717.88,83746.96,86238.62,89701.11,94641.88,99086.81,103350.73,107579.98,110630.07,113759.89,117486.71
HU21,2,Közép-Dunántúl,Million EUR,2021,Total,,,,,,,,,,,,,,,,12096,12167.2,12503.52,13162.12,13306.18,14001.62,14727.1,15653.17,16575.52,17768.83,19289.29,20491.57,22442.89,23730.47,24574.1,25213.89,25497.76,25589.28,26222.65,27254.11,28115.1,28834.07,29411.73,30499.83,32387.27,34145.9,35551.9,36952.75,37911.74,38895.94,40096.2
HU22,2,Nyugat-Dunántúl,Million EUR,2021,Total,,,,,,,,,,,,,,,,14608,14906.71,15056.7,15507.47,16186.82,17001.98,17965.33,18778.88,19567.99,20396.75,21121.23,21793.38,22490.5,23689.73,24155.86,24476.16,25379.67,26730.75,27782.71,28787.02,29740.03,30467.59,31163.64,32037.3,33128.46,33911.2,34850.73,35775.56,36331.12,36901.48,37642.2
HU23,2,Dél-Dunántúl,Million EUR,2021,Total,,,,,,,,,,,,,,,,12786,13029.3,13021.1,13145.23,13250.75,13527.26,13852.48,14371.56,15097.49,15889.8,16597.3,17436.97,18169.82,18878.29,19779.24,20338.2,20921.15,21574.39,22080.04,22845.72,23862.75,24445.3,25663.25,27163.98,29126.15,31029.71,32948.1,34851.67,36387.21,37962.47,39748.31
HU3,1,Alföld és Észak,Million EUR,2021,Total,,,,,,,,,,,,,,,,32182,32000.76,32059.44,32980.86,32841.55,34158.03,35621.1,37513.22,39794.82,42300.87,45297.29,48128.22,50748.13,53549.58,55312.19,56803.86,58329.61,59629.89,61410.04,64219.33,67248.69,68683.08,71423.53,75810.41,82354,86626.72,91596.04,96631.72,100391.42,104249.12,108771.89
HU31,2,Észak-Magyarország,Million EUR,2021,Total,,,,,,,,,,,,,,,,9210,9249.33,9325.82,10014.78,10321.82,10996.39,11530.17,12163.15,13076.81,14076.3,14861.31,15832.43,16557.9,17564.59,17967.19,18367.57,18837.03,19183.12,19599.2,20627.21,21660.53,22337.07,23165.24,24632.89,26826.38,28216.75,29504.68,30883.19,31904.82,32953.1,34186.16
HU32,2,Észak-Alföld,Million EUR,2021,Total,,,,,,,,,,,,,,,,13319,13401.97,13625.01,13858.02,13732.22,14242.12,14934.82,15766.23,16619.23,17539.92,18589.56,19809.76,21117.11,22208.51,22973.79,23467.49,23906.17,24484.01,25287.5,26320.93,27431.4,27798.95,28498.18,29893.72,32066.22,33714.13,35823.44,37917.54,39519.05,41162.21,43068.35
HU33,2,Dél-Alföld,Million EUR,2021,Total,,,,,,,,,,,,,,,,9653,9349.46,9108.61,9108.05,8787.51,8919.53,9156.11,9583.84,10098.77,10684.64,11846.41,12486.01,13073.11,13776.48,14371.21,14968.8,15586.41,15962.75,16523.33,17271.19,18156.76,18547.04,19760.11,21283.8,23461.4,24695.85,26267.93,27831,28967.56,30133.82,31517.4
HUZ,1,Extra-Regio,Million EUR,2021,Total,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUZZ,2,Extra-Regio,Million EUR,2021,Total,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE,0,Ireland,Million EUR,2021,Total,,,,,,,,,,,231999,236879.53,241683.56,245498.34,250072.37,256116.12,264369.01,275073.87,288128.97,303717.05,319683.36,336629.56,354304.45,373541.79,395390.19,421878.22,449409.63,476082.45,496302.54,508631.81,514638.3,519996.21,529636.35,536560.43,548159.21,554123.28,584770.44,608008.09,618904.41,711688.34,759417.53,745895.04,738565.91,729561.75,723914.91,721915.31
IE0,1,Éire/Ireland,Million EUR,2021,Total,,,,,,,,,,,231999,236879.53,241683.56,245498.34,250072.37,256116.12,264369.01,275073.87,288128.97,303717.05,319683.36,336629.56,354304.45,373541.79,395390.19,421878.22,449409.63,476082.45,496302.54,508631.81,514638.3,519996.21,529636.35,536560.43,548159.21,554123.28,584770.44,608008.09,618904.41,711688.34,759417.53,745895.04,738565.91,729561.75,723914.91,721915.31
IE04,2,Northern and Western,Million EUR,2021,Total,,,,,,,,,,,32856,33680.66,34482.24,35232.77,36111.15,37214.71,38624.13,40473.05,42655.1,45232.77,48139.12,52531.1,56796.1,61850.45,67381.32,73001.88,79794.85,86495.61,91295.38,94240.35,95934.87,98123.75,100760.7,103101.28,105937.87,111044.04,120726.84,126925.78,134262.42,153609.61,165495.56,170971.3,176887.89,182484.12,188499.48,195009.08
IE05,2,Southern,Million EUR,2021,Total,,,,,,,,,,,87383,89735.57,91930.21,93742.75,95881.59,98708.09,102461.33,107125.99,112586.01,119169.96,126059.07,132216.62,140340.76,148494.66,158370.41,170753.73,184808.53,198003.67,210373.59,218945.18,224453.65,228599.43,234816.77,240886.25,247781.53,251371.15,273711.74,284369.12,295687.79,351738.74,386274.94,389431.35,392705.23,395125.07,399043.08,404625.92
IE06,2,Eastern and Midland,Million EUR,2021,Total,,,,,,,,,,,111760,113463.3,115271.11,116522.82,118079.63,120193.32,123283.55,127474.83,132887.86,139314.32,145485.17,151881.84,157167.59,163196.68,169638.46,178122.61,184806.25,191583.17,194633.57,195446.28,194249.78,193273.03,194058.88,192572.9,194439.81,191708.09,190331.86,196713.19,188954.2,206339.99,207647.03,185492.39,168972.79,151952.56,136372.35,122280.31
IT,0,Italy,Million EUR,2021,Total,3210802,3321846.39,3418502.93,3507360.41,3598147.92,3685168.5,3773951.31,3867337.21,3971640.65,4079133.39,4191096.85,4299736.72,4397461.37,4459832.84,4517836.52,4586633.76,4657383.5,4728772.54,4806141.11,4890351.89,4989076.92,5089487.6,5196016.48,5294047.85,5392043.6,5490590.73,5593052.02,5695811.66,5781738.68,5827983.78,5870070.07,5904618.76,5905401,5887177.07,5862852.44,5843201.14,5833687.03,5831484.05,5836297.23,5843002.82,5824174.55,5863351.68,5932280.56,5999885.25,6064092.89,6134971.45
ITC,1,Nord-Ovest,Million EUR,2021,Total,1082628,1120962.4,1153859.27,1183388.26,1213149.19,1241880.5,1271081.24,1301302.36,1335116.25,1369896.87,1405681.25,1439743.25,1470029.84,1489181.19,1507105.03,1527298.37,1550436.51,1571610.46,1593226.56,1618084.87,1650099.16,1681544.56,1715493.63,1742561.53,1770449.91,1801510.79,1831182.19,1863392.81,1891441.06,1908132.75,1922498.46,1937033.44,1939887.39,1936465.29,1931547.79,1927216.61,1927778.79,1930953.55,1934564.23,1940870.24,1937277.38,1950821.97,1974903.73,1998554.26,2021079.63,2045848.61
ITC1,2,Piemonte,Million EUR,2021,Total,233115,239578.87,245171.98,250440.05,256084.26,261811.29,268001.07,274804.7,282909.46,291549.66,300758.34,309774.98,318181.45,323908.58,329637.93,338153.12,346902.16,355051.8,362545.37,372678.55,384167.77,394285.59,405815.47,415460.27,425542.95,435893.14,444812.09,453619.49,462012.57,466098.83,472700.23,478798.49,483428.31,485662.09,487707.11,491067.16,495059.96,499740.06,504336.06,508572.5,510882.28,519105.86,530511.05,541855.57,552949.12,564707.39
ITC2,2,Valle d'Aosta/Vallée d'Aoste,Million EUR,2021,Total,9102,9505.98,9886.26,10252.25,10641.83,11041.74,11460.29,11908.43,12405.53,12940.16,13497.99,14058.93,14611.35,15051.9,15487.94,16005.01,16471.1,17107.12,17683.67,18164.49,18692.64,19293.53,19913.39,20484.37,21036.9,21515.66,22035.79,22591.41,23196.04,23602.34,24024.87,24375.8,24657.08,24777.38,24838.64,24889.42,24922.23,24945.11,24961.97,25079.73,25142.5,25435.34,25775.99,26113.89,26442.44,26793.45
ITC3,2,Liguria,Million EUR,2021,Total,143136,149075.21,154260.29,158836.45,163489.21,167865.18,172110.5,176323.18,180797.94,185301.3,189860.23,194227.14,198050.41,200525.78,202760.38,204130.81,205798.32,208060.41,209626.09,211792.29,214307.87,216606.61,219056.34,221912.6,222994.84,224153.9,225373.39,226713.44,227032.9,228054.18,228821.98,229939.46,229324.81,228258.16,227191.2,225852.24,225606.53,224938.01,224980.47,226048.9,225837.53,228434.74,231815.12,235167.97,238427.69,241910.87
ITC4,2,Lombardia,Million EUR,2021,Total,697275,722802.34,744540.73,763859.51,782933.88,801162.29,819509.39,838266.04,859003.32,880105.75,901564.69,921682.2,939186.63,949694.93,959218.77,969009.43,981264.9,991391.1,1003371.4,1015449.51,1032930.85,1051358.79,1070708.4,1084704.27,1100875.19,1119948.06,1138960.88,1160468.44,1179199.52,1190377.38,1196951.34,1203919.66,1202477.17,1197767.64,1191810.81,1185407.76,1182190.04,1181330.34,1180285.71,1181169.08,1175415.05,1177846,1186801.53,1195416.81,1203260.35,1212436.88
ITF,1,Sud,Million EUR,2021,Total,609753,633176.3,653950.51,673514.2,693404.14,712406.35,731280.88,751004.08,772774.14,795217.59,818176.8,840546.58,860592.61,873894.01,886312.44,898952.74,911124.34,925335.09,940332.13,955510.71,972192.11,990335.58,1006010.46,1022732.49,1039747.34,1055107.18,1071186.61,1088688.77,1102110.13,1110134.44,1117246.79,1121956.91,1121614.27,1117413.54,1111130.61,1108051.73,1104821.08,1100827.94,1098250.73,1095999.03,1089869.73,1093464.9,1101161.81,1108637.85,1115591.11,1123491.72
ITF1,2,Abruzzo,Million EUR,2021,Total,41610,42177.26,42609.79,43008.19,43517.41,44039.12,44675.24,45463.36,46508.52,47704.86,49092.39,50545.41,51924.63,52713.96,53523.51,54075.36,54640.85,55275.65,56042.09,56973.71,57900.39,59327.7,60529.31,61832.65,63104.72,64232.55,65349.44,66654.79,68640.05,69954.87,71798.15,72371.38,73816.46,74930.6,74967.63,75365.69,75659.58,75982.69,76343.77,76962.44,77087.88,78117.25,79909.74,81682.23,83394.7,85240.67
ITF2,2,Molise,Million EUR,2021,Total,20000,20941.88,21764.02,22549.48,23383.87,24201.12,25035.3,25898.95,26857.91,27825.94,28819.32,29806.45,30733.52,31430.79,32114.84,32685.66,33254.86,33887.89,34385.63,35055.21,35936.89,36849.92,37353.85,37943.73,38762.92,39544.82,40502.58,41449.16,42254.75,42803.37,43192.3,43681.89,43770.65,43859.41,43892.96,43992.33,44042.41,44146.84,44228.66,44292.81,44248.95,44649.63,45165.02,45677.11,46176.75,46707.99
ITF3,2,Campania,Million EUR,2021,Total,297294,310969.82,323613.92,335396.64,347256.89,358489.17,369370.08,380503.43,392502.11,404688.14,417064.69,428774.2,439215.04,446480.04,453154.16,460954.57,468063.2,475934.4,484467.84,492448.73,500952.8,509973.96,517936.12,527343.56,536383.71,544333.2,553232.56,562713.4,566768.9,568860.4,570870.96,571261.25,569732.44,566426.91,562596.01,560201.8,558011.52,556050.98,554778.54,553644.88,550836.48,551753.07,554289.87,556734.95,558970.5,561570.81
ITF4,2,Puglia,Million EUR,2021,Total,156048,160800.12,164745.9,168488.83,172325.79,175881.31,179568.11,183466.79,187955.93,192527.76,197231.27,201865.8,205920.74,208190.58,210302.97,210840.24,211572.46,213124.85,214853.61,217198.98,220108.22,222940.65,225318.64,227328.54,229726.54,231565.37,233329.14,234965.55,237292.74,238540.88,239080.91,239584.4,238197.08,235903.64,233544.42,232003.4,230460.53,228650.14,227551.61,226412.04,224159.71,224943.03,226792.77,228576.62,230209.75,232105.96
ITF5,2,Basilicata,Million EUR,2021,Total,18553,18892.04,19165.37,19435.06,19776.24,20102.45,20462.36,20885.95,21416.42,21992.79,22643.05,23314.53,23961.92,24406.93,24865.57,25873.54,26702.64,27661.01,28589.22,29468.62,30568.17,31666.72,32450.12,33441.19,34440.85,35428.74,36416.16,37322.52,38379.32,39193.09,39772.3,40512.51,40596.76,40617.59,41059.94,41597.89,42118.48,42552.63,42908.64,43317.63,43604.32,44264.49,45007.98,45742.35,46450.23,47215.74
ITF6,2,Calabria,Million EUR,2021,Total,76248,79395.18,82051.51,84636,87143.94,89693.18,92169.79,94785.6,97533.25,100478.1,103326.08,106240.19,108836.76,110671.71,112351.39,114523.37,116890.33,119451.29,121993.74,124365.46,126725.64,129576.63,132422.42,134842.82,137328.6,140002.5,142356.73,145583.35,148774.37,150781.83,152532.17,154545.48,155500.88,155675.39,155069.65,154890.62,154528.56,153444.66,152439.51,151369.23,149932.39,149737.43,149996.43,150224.59,150389.18,150650.55
ITG,1,Isole,Million EUR,2021,Total,347702,364100.1,378859.64,392958.71,407067.35,420135.62,433204.36,446584.34,460425.67,474011.74,487987.1,501725.56,514072.94,522792.9,530612.16,536898.49,543220.45,550304.01,557875.1,564606.42,574126.8,582584.79,591290.81,599449.04,609073.45,618558.33,629881.65,639590.86,646326.79,650705.66,654199.09,655806.57,653821.57,649933.97,646268.86,642619.05,639404.32,636080.71,633192.26,631013.88,626862.39,627335.24,629866.34,632291.57,634479.71,637071.4
ITG1,2,Sicilia,Million EUR,2021,Total,236932,247490.1,256876.89,265826.54,274690.76,282881.86,291095.48,299581.13,308323.99,316856.37,325683.98,334253.58,341819.37,346926.3,351444.69,355181.31,358404.61,362071.58,365759.5,369262.14,375170.19,380461.88,385322.05,389981.9,395240.19,400280.18,406827.38,411349.85,414222.66,415348.42,416781.88,417441.68,415491.53,412148.78,408751.36,405622.77,402736.85,399836.94,397546.16,395644.4,392134.72,391771.11,392854.36,393856.95,394688.64,395791.02
ITG2,2,Sardegna,Million EUR,2021,Total,110770,116610,121982.74,127132.18,132376.59,137253.76,142108.87,147003.21,152101.68,157155.37,162303.11,167471.97,172253.57,175866.6,179167.46,181717.17,184815.83,188232.43,192115.59,195344.27,198956.59,202122.9,205968.75,209467.12,213833.25,218278.13,223054.25,228241,232104.11,235357.22,237417.19,238364.87,238330.02,237785.18,237517.49,236996.27,236667.45,236243.76,235646.09,235369.47,234727.65,235564.11,237011.96,238434.61,239791.05,241280.37
ITH,1,Nord-Est,Million EUR,2021,Total,519341,531362.79,541747.05,551394.26,562238.67,573144.27,585156.73,598920.14,615667.49,633838.08,653676.75,673524.32,692168.96,704331.44,716221.84,735711.61,755236.85,774118.11,795988.83,820307.83,845479.31,873494.36,907550.28,937853.16,968526.28,999236.56,1030742.78,1059297.11,1087507.85,1104528.15,1120226.01,1131966.55,1135786.62,1136049.93,1134009.22,1132894.37,1135391.7,1141355.75,1150763.45,1159459.64,1161255.68,1176824.88,1199850.97,1222611.9,1244586.06,1268297.5
ITH1,2,Provincia Autonoma di Bolzano/Bozen,Million EUR,2021,Total,21209,21671.47,22096.61,22530.03,23052.18,23610.25,24260.84,25035.24,25990.7,27079.42,28314.64,29599.95,30898.7,31928.37,32988.82,33834.97,34796.86,35749.57,36900.89,38061.11,39468.47,41236.95,42996.71,44579.47,46299.09,48336.03,50355.08,51805.93,53219.31,54046.69,55091.44,56265.76,56911.87,57499.49,58119.02,58884.87,59877.44,61132.02,62862.94,64515.68,65729.07,68429.27,71533.81,74631.36,77679.36,80881.83
ITH2,2,Provincia Autonoma di Trento,Million EUR,2021,Total,24924,25469.83,25972.76,26485.14,27098.14,27749.4,28500.98,29385.06,30460.82,31672.19,33029.19,34424.15,35817.36,36913.93,38025.73,39071.64,40127.11,41047.9,42228.86,43219.02,44405.95,45606.58,47187.79,48455.98,49939.26,51635.18,53370.16,54742.59,56136.23,56733.07,57301.63,58010.46,58440.61,58564.07,58535.59,58650.31,58896.05,59167.76,59812.43,60388.06,60758.63,62008.71,63545.87,65070.96,66554.56,68138.56
ITH3,2,Veneto,Million EUR,2021,Total,161847,163299.01,164438.34,165552.55,167195.49,169024.47,171442.24,174658.97,179141.12,184279.56,190147.79,196159.18,201850.83,205141.84,208430.85,215518.34,222477.83,228876.76,236234.03,244354.16,253170.44,263492.63,276174.04,286595.82,297454.99,308426.43,319349.86,329630.32,338839.35,344684.22,351020.1,356342.6,357068.09,356487.95,354902.26,353837.41,354098.05,355592,359045.45,362617.16,362952.47,368119.23,376017.88,383803.34,391275.25,399404.73
ITH4,2,Friuli-Venezia Giulia,Million EUR,2021,Total,59079,60384.5,61477.52,62467.77,63561.08,64627.1,65770.75,67068.69,68652.94,70381,72225.63,74047.25,75690.06,76617.84,77502.58,78949.84,80429.82,82017.12,83682.41,85482.06,87681.53,90733.81,93327.25,95916.9,98300.6,100908.53,103486.27,105718.03,108220.45,110557.03,112001.75,113554.16,114641.79,114702.74,114570.92,114522.03,114846.67,115476.71,116136.94,116700.03,116582.19,117886.67,119925.44,121938.1,123875.93,125974.88
ITH5,2,Emilia-Romagna,Million EUR,2021,Total,252282,260537.98,267761.83,274358.77,281331.78,288133.06,295181.92,302772.17,311421.91,320425.91,329959.5,339293.79,347912.01,353729.46,359273.86,368336.82,377405.23,386426.76,396942.65,409191.51,420752.94,432424.4,447864.5,462305,476532.35,489930.42,504181.42,517400.26,531092.52,538507.14,544811.1,547793.59,548724.27,548795.7,547881.44,546999.76,547673.52,549987.27,552905.7,555238.72,555233.32,560381.01,568827.98,577168.16,585200.98,593897.52
ITI,1,Centro,Million EUR,2021,Total,649733,670586.15,688422.82,704441.27,720625.27,735942.22,751572.77,767874.39,786004.59,804516.36,823921.33,842545.96,858955.8,868021.29,876005.43,886174.61,895706.33,905654.47,916908.69,929995.04,945260.96,959546.43,973696.53,989439.6,1002079.93,1013872.24,1027610.17,1042196.22,1051589.5,1051609.79,1052838.5,1054587.42,1050927.11,1043833.18,1036148.13,1028432.77,1022121.59,1018009.06,1014846.15,1010693.81,1003812.93,1009580.64,1021080.43,1032281.41,1042762.64,1054572.7
ITI1,2,Toscana,Million EUR,2021,Total,238798,247821.43,255596.98,262427.95,269189.66,275573.22,281869.07,288169.45,294909.75,301626.25,308432.14,314861.91,320440.51,323684.43,326508.41,330833.03,335602.77,340355.95,345822.31,350558.9,356012.23,361260.18,366872.66,373949.78,380537.36,385447.12,391793.7,398520.69,402430.04,403272,405219.09,406314.29,404716.4,402429.32,400354.51,398009.06,396310.52,394904.64,393782.82,392000.93,389463.68,391492.24,395121.92,398658.65,401970.89,405698.75
ITI2,2,Umbria,Million EUR,2021,Total,71773,75097.57,78092.47,80828.98,83471.79,85964.34,88397.94,90819.5,93394.53,95975.65,98572.11,101064.47,103332.46,104918.98,106371.77,107920.29,109723.95,111449.9,113221.98,115071.29,117109.42,118768.93,121183.73,122867,123973.58,125283.01,126734.37,128468.78,131084.47,132194.13,133578.49,134377.99,134564.29,134570.35,134217.44,133818.6,133728.68,133717.71,133936.24,133971.75,133764.45,134402.53,135506.51,136595.51,137642.31,138778.72
ITI3,2,Marche,Million EUR,2021,Total,112719,117675.07,121986.64,125911.13,129707.78,133311.94,136916.78,140582.36,144394.95,148223.81,152090.69,155723.68,159009.54,161208.81,163201.8,164486.76,165830.21,166968.55,168524.27,170335.92,172285.5,174888.15,176725.11,178564.34,180599.67,182130.39,183935.68,185529.48,186710.79,186564.4,186914.46,187137.7,186242.06,185048.31,183662.71,182231.61,181207.9,180355.39,179703.38,179318,178388.52,178713.43,179749.25,180750.23,181670.83,182733.08
ITI4,2,Lazio,Million EUR,2021,Total,226443,229992.08,232746.73,235273.21,238256.04,241092.72,244388.98,248303.08,253305.36,258690.65,264826.39,270895.9,276173.29,278209.07,279923.45,282934.53,284549.4,286880.07,289340.13,294028.93,299853.81,304629.17,308915.03,314058.48,316969.32,321011.72,325146.42,329677.27,331364.2,329579.26,327126.46,326757.44,325404.36,321785.2,317913.47,314373.5,310874.49,309031.32,307423.71,305403.13,302196.28,304972.44,310702.75,316277.02,321478.61,327362.15
ITZ,1,Extra-Regio,Million EUR,2021,Total,1645,1658.65,1663.64,1663.71,1663.3,1659.54,1655.33,1651.9,1652.51,1652.75,1653.62,1651.05,1641.22,1612.01,1579.62,1597.94,1659.02,1750.4,1809.8,1847.02,1918.58,1981.88,1974.77,2012.03,2166.69,2305.63,2448.62,2645.89,2763.35,2872.99,3061.22,3267.87,3364.04,3481.16,3747.83,3986.61,4169.55,4257.04,4680.41,4966.22,5096.44,5324.05,5417.28,5508.26,5593.74,5689.52
ITZZ,2,Extra-Regio,Million EUR,2021,Total,1645,1658.65,1663.64,1663.71,1663.3,1659.54,1655.33,1651.9,1652.51,1652.75,1653.62,1651.05,1641.22,1612.01,1579.62,1597.94,1659.02,1750.4,1809.8,1847.02,1918.58,1981.88,1974.77,2012.03,2166.69,2305.63,2448.62,2645.89,2763.35,2872.99,3061.22,3267.87,3364.04,3481.16,3747.83,3986.61,4169.55,4257.04,4680.41,4966.22,5096.44,5324.05,5417.28,5508.26,5593.74,5689.52
LT,0,Lithuania,Million EUR,2021,Total,,,,,,,,,,,,,,,,32300,32612.6,33510.1,34928.95,35996.04,36725.88,37828.59,39208.85,41002.96,43346.69,46150.51,49941.19,55082.77,59560.51,60435.48,61196.09,62943.45,64401.48,66261.95,68371.69,70711.53,73208.09,76259.25,79936.62,83957.14,87711.08,92114.22,97287.02,102968.32,108734.28,114675.89
LT0,1,Lietuva,Million EUR,2021,Total,,,,,,,,,,,,,,,,32300,32612.6,33510.1,34928.95,35996.04,36725.88,37828.59,39208.85,41002.96,43346.69,46150.51,49941.19,55082.77,59560.51,60435.48,61196.09,62943.45,64401.48,66261.95,68371.69,70711.53,73208.09,76259.25,79936.62,83957.14,87711.08,92114.22,97287.02,102968.32,108734.28,114675.89
LT01,2,Sostines regionas,Million EUR,2021,Total,,,,,,,,,,,,,,,,12743,13006.01,13500.76,14158.44,14661.35,15142.19,15759.56,16482.25,17322.56,18407.09,19692.94,21403.52,23804.08,25801.92,26421.74,26761.65,27284.42,27943.17,28720.32,29559.01,30438.27,31471.26,32618.87,34200.02,35750.66,37137.83,39057.42,41276.93,43715.56,46189.52,48738.23
LT02,2,Vidurio ir vakaru Lietuvos regionas,Million EUR,2021,Total,,,,,,,,,,,,,,,,19557,19606.6,20009.34,20770.52,21334.69,21583.69,22069.03,22726.61,23680.41,24939.61,26457.58,28537.68,31278.7,33758.6,34013.75,34434.45,35659.05,36458.33,37541.64,38812.69,40273.27,41736.84,43640.39,45736.62,48206.49,50573.27,53056.81,56010.1,59252.77,62544.77,65937.67
LU,0,Luxembourg,Million EUR,2021,Total,37100,38189.34,39318.65,40060.11,40689.31,41048.55,42152.82,43675.23,45475.45,47398.01,49390.41,51954.03,53654.57,56129.88,58496.37,60429.95,62162.32,64331.09,66661.49,70032.57,72939.54,76036.29,78919.35,81818.77,85000.58,87675.74,90559.63,94212.03,98576.57,101511.69,104253.06,107973.38,111730.31,115334.77,119520.95,122666.89,125854.82,129381.62,131846.21,135364.89,137948.88,141896.95,144870.27,147578.35,150361.44,153554.55
LU0,1,Luxembourg,Million EUR,2021,Total,37100,38189.34,39318.65,40060.11,40689.31,41048.55,42152.82,43675.23,45475.45,47398.01,49390.41,51954.03,53654.57,56129.88,58496.37,60429.95,62162.32,64331.09,66661.49,70032.57,72939.54,76036.29,78919.35,81818.77,85000.58,87675.74,90559.63,94212.03,98576.57,101511.69,104253.06,107973.38,111730.31,115334.77,119520.95,122666.89,125854.82,129381.62,131846.21,135364.89,137948.88,141896.95,144870.27,147578.35,150361.44,153554.55
LU00,2,Luxembourg,Million EUR,2021,Total,37100,38189.34,39318.65,40060.11,40689.31,41048.55,42152.82,43675.23,45475.45,47398.01,49390.41,51954.03,53654.57,56129.88,58496.37,60429.95,62162.32,64331.09,66661.49,70032.57,72939.54,76036.29,78919.35,81818.77,85000.58,87675.74,90559.63,94212.03,98576.57,101511.69,104253.06,107973.38,111730.31,115334.77,119520.95,122666.89,125854.82,129381.62,131846.21,135364.89,137948.88,141896.95,144870.27,147578.35,150361.44,153554.55
LV,0,Latvia,Million EUR,2021,Total,,,,,,,,,,,,,,,,22300,20632.33,19052.61,18090.26,17104.3,16648.3,16792.18,16688.2,16780.97,17801.88,19586.2,21897.58,25385.61,27789.17,27494.96,26184.39,25714.14,25988.93,25946.78,25601.65,25157.29,24233.16,23807.06,24012.33,24171.88,24182.7,24425.26,24640.93,25194.66,25847.87,26663.29
LV0,1,Latvija,Million EUR,2021,Total,,,,,,,,,,,,,,,,22300,20632.34,19052.62,18090.26,17104.32,16648.33,16792.2,16688.21,16780.98,17801.88,19586.2,21897.58,25385.62,27789.17,27494.96,26184.38,25714.13,25988.93,25946.78,25601.65,25157.29,24233.15,23807.05,24012.32,24171.88,24182.7,24425.25,24640.92,25194.65,25847.87,26663.29
LV00,2,Latvija,Million EUR,2021,Total,,,,,,,,,,,,,,,,22300,20632.34,19052.62,18090.26,17104.32,16648.33,16792.2,16688.21,16780.98,17801.88,19586.2,21897.58,25385.62,27789.17,27494.96,26184.38,25714.13,25988.93,25946.78,25601.65,25157.29,24233.15,23807.05,24012.32,24171.88,24182.7,24425.25,24640.92,25194.65,25847.87,26663.29
MT,0,Malta,Million EUR,2021,Total,,,,,,,,,,,,,,,,9700,10063.65,10371.55,10708.45,11020.07,11424.68,11699.8,11820.46,12213.86,12619.9,13179.14,13722.6,14336.97,14813.93,15136.56,15738.49,16081.56,16411.62,16715.32,17118.15,18412.28,19566.85,20468.45,21360.41,22405.91,23171.85,24135.75,25885.84,26700.8,27566.2,28473.23
MT0,1,Malta,Million EUR,2021,Total,,,,,,,,,,,,,,,,9700,10063.64,10371.54,10708.43,11020.05,11424.66,11699.78,11820.44,12213.84,12619.88,13179.12,13722.59,14336.96,14813.92,15136.55,15738.48,16081.55,16411.6,16715.3,17118.14,18412.27,19566.84,20468.43,21360.39,22405.9,23171.83,24135.74,25885.83,26700.8,27566.2,28473.23
MT00,2,Malta,Million EUR,2021,Total,,,,,,,,,,,,,,,,9700,10063.64,10371.54,10708.43,11020.05,11424.66,11699.78,11820.44,12213.84,12619.88,13179.12,13722.59,14336.96,14813.92,15136.55,15738.48,16081.55,16411.6,16715.3,17118.14,18412.27,19566.84,20468.43,21360.39,22405.9,23171.83,24135.74,25885.83,26700.8,27566.2,28473.23
MTZ,1,Extra-Regio,Million EUR,2021,Total,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
MTZZ,2,Extra-Regio,Million EUR,2021,Total,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
