ITL_level,ITL1code,ITL1name,SIC07,Asset,Year,GFCF_CP,GFCF_deflator
"ITL1","TLL","Wales","J","Intangibles",2013,223.66,111.8234
"ITL1","TLL","Wales","J","Intangibles",2014,230.38,110.3091
"ITL1","TLL","Wales","J","Intangibles",2015,236.47,109.9805
"ITL1","TLL","Wales","J","Intangibles",2016,253.05,110.6329
"ITL1","TLL","Wales","J","Intangibles",2017,302.01,111.9446
"ITL1","TLL","Wales","J","Intangibles",2018,333.16,113.4078
"ITL1","TLL","Wales","J","Intangibles",2019,361.06,115.1801
"ITL1","TLL","Wales","J","Intangibles",2020,366.16,117.4636
"ITL1","TLL","Wales","J","OtherTan",1997,85.76,100
"ITL1","TLL","Wales","J","OtherTan",1998,79.45,98.99543
"ITL1","TLL","Wales","J","OtherTan",1999,94.53,98.53883
"ITL1","TLL","Wales","J","OtherTan",2000,131.84,98.33201
"ITL1","TLL","Wales","J","OtherTan",2001,121.96,98.57733
"ITL1","TLL","Wales","J","OtherTan",2002,93.47,96.34408
"ITL1","TLL","Wales","J","OtherTan",2003,68.18,94.42574
"ITL1","TLL","Wales","J","OtherTan",2004,57.4,92.05343
"ITL1","TLL","Wales","J","OtherTan",2005,76.89,92.48607
"ITL1","TLL","Wales","J","OtherTan",2006,40.8,93.30621
"ITL1","TLL","Wales","J","OtherTan",2007,47.43,92.37427
"ITL1","TLL","Wales","J","OtherTan",2008,46.53,97.29243
"ITL1","TLL","Wales","J","OtherTan",2009,37.37,109.9585
"ITL1","TLL","Wales","J","OtherTan",2010,41.69,106.8813
"ITL1","TLL","Wales","J","OtherTan",2011,47.99,108.8764
"ITL1","TLL","Wales","J","OtherTan",2012,38.83,111.7205
"ITL1","TLL","Wales","J","OtherTan",2013,40.41,112.0899
"ITL1","TLL","Wales","J","OtherTan",2014,40.31,111.3242
"ITL1","TLL","Wales","J","OtherTan",2015,68.39,112.7726
"ITL1","TLL","Wales","J","OtherTan",2016,81.08,113.8948
"ITL1","TLL","Wales","J","OtherTan",2017,78.51,119.1796
"ITL1","TLL","Wales","J","OtherTan",2018,56.39,120.8055
"ITL1","TLL","Wales","J","OtherTan",2019,45.36,124.1975
"ITL1","TLL","Wales","J","OtherTan",2020,50.69,126.3437
"ITL1","TLL","Wales","J","Total",1997,465.34,100
"ITL1","TLL","Wales","J","Total",1998,436.49,93.53599
"ITL1","TLL","Wales","J","Total",1999,504.94,90.83954
"ITL1","TLL","Wales","J","Total",2000,655.9,92.50459
"ITL1","TLL","Wales","J","Total",2001,676.49,93.85764
"ITL1","TLL","Wales","J","Total",2002,548.43,89.09985
"ITL1","TLL","Wales","J","Total",2003,432.63,84.60229
"ITL1","TLL","Wales","J","Total",2004,460.4,81.05875
"ITL1","TLL","Wales","J","Total",2005,479.98,74.61014
"ITL1","TLL","Wales","J","Total",2006,436.62,72.79779
"ITL1","TLL","Wales","J","Total",2007,455.87,70.77813
"ITL1","TLL","Wales","J","Total",2008,443,71.37846
"ITL1","TLL","Wales","J","Total",2009,372.15,75.45042
"ITL1","TLL","Wales","J","Total",2010,431.07,75.28658
"ITL1","TLL","Wales","J","Total",2011,445.09,75.05254
"ITL1","TLL","Wales","J","Total",2012,438.52,75.78653
"ITL1","TLL","Wales","J","Total",2013,460.68,75.09354
"ITL1","TLL","Wales","J","Total",2014,456.64,76.7169
"ITL1","TLL","Wales","J","Total",2015,559.48,80.99959
"ITL1","TLL","Wales","J","Total",2016,585.51,82.23492
"ITL1","TLL","Wales","J","Total",2017,668.45,85.27223
"ITL1","TLL","Wales","J","Total",2018,694.19,85.79229
"ITL1","TLL","Wales","J","Total",2019,701.91,87.60315
"ITL1","TLL","Wales","J","Total",2020,693.13,88.97128
"ITL1","TLL","Wales","J","Transport",1997,11.74,100
"ITL1","TLL","Wales","J","Transport",1998,11.33,96.08152
"ITL1","TLL","Wales","J","Transport",1999,16.89,96.02334
"ITL1","TLL","Wales","J","Transport",2000,8.07,93.8414
"ITL1","TLL","Wales","J","Transport",2001,8.3,91.79853
"ITL1","TLL","Wales","J","Transport",2002,3.89,92.21147
"ITL1","TLL","Wales","J","Transport",2003,5.86,96.60474
"ITL1","TLL","Wales","J","Transport",2004,6.28,94.29281
"ITL1","TLL","Wales","J","Transport",2005,7.24,92.58832
"ITL1","TLL","Wales","J","Transport",2006,22.58,92.72205
"ITL1","TLL","Wales","J","Transport",2007,4.77,93.24918
"ITL1","TLL","Wales","J","Transport",2008,4.45,97.39482
"ITL1","TLL","Wales","J","Transport",2009,3.04,98.93793
"ITL1","TLL","Wales","J","Transport",2010,3.07,97.72959
"ITL1","TLL","Wales","J","Transport",2011,2.25,100.0449
"ITL1","TLL","Wales","J","Transport",2012,1.21,102.002
"ITL1","TLL","Wales","J","Transport",2013,0,117.9398
"ITL1","TLL","Wales","J","Transport",2014,1.21,115.5017
"ITL1","TLL","Wales","J","Transport",2015,3.51,116.6758
"ITL1","TLL","Wales","J","Transport",2016,2.38,116.0925
"ITL1","TLL","Wales","J","Transport",2017,1.67,113.7249
"ITL1","TLL","Wales","J","Transport",2018,0,106.3932
"ITL1","TLL","Wales","J","Transport",2019,1.23,106.3932
"ITL1","TLL","Wales","J","Transport",2020,.9,114.0376
"ITL1","TLL","Wales","K","Buildings",1997,79.36,100
"ITL1","TLL","Wales","K","Buildings",1998,127.11,106.8781
"ITL1","TLL","Wales","K","Buildings",1999,110.83,110.7704
"ITL1","TLL","Wales","K","Buildings",2000,73.79,114.2554
"ITL1","TLL","Wales","K","Buildings",2001,115.27,119.2829
"ITL1","TLL","Wales","K","Buildings",2002,83.91,124.5442
"ITL1","TLL","Wales","K","Buildings",2003,64.08,131.0226
"ITL1","TLL","Wales","K","Buildings",2004,62.66,136.4338
"ITL1","TLL","Wales","K","Buildings",2005,82.63,144.3133
"ITL1","TLL","Wales","K","Buildings",2006,56.57,153.5535
"ITL1","TLL","Wales","K","Buildings",2007,62.39,158.0803
"ITL1","TLL","Wales","K","Buildings",2008,102.7,162.9635
"ITL1","TLL","Wales","K","Buildings",2009,48.49,160.8224
"ITL1","TLL","Wales","K","Buildings",2010,40.27,144.207
"ITL1","TLL","Wales","K","Buildings",2011,35.99,142.4525
"ITL1","TLL","Wales","K","Buildings",2012,49.17,146.6574
"ITL1","TLL","Wales","K","Buildings",2013,33.2,150.4882
"ITL1","TLL","Wales","K","Buildings",2014,36.24,156.0277
"ITL1","TLL","Wales","K","Buildings",2015,50.61,156.3554
"ITL1","TLL","Wales","K","Buildings",2016,53.77,158.3492
"ITL1","TLL","Wales","K","Buildings",2017,45.86,159.8387
"ITL1","TLL","Wales","K","Buildings",2018,54.77,161.6691
"ITL1","TLL","Wales","K","Buildings",2019,37.31,163.4371
"ITL1","TLL","Wales","K","Buildings",2020,39.27,164.0157
"ITL1","TLL","Wales","K","ICT",1997,43.25,100
"ITL1","TLL","Wales","K","ICT",1998,47.19,83.55862
"ITL1","TLL","Wales","K","ICT",1999,44.66,73.98679
"ITL1","TLL","Wales","K","ICT",2000,46.45,77.22056
"ITL1","TLL","Wales","K","ICT",2001,15.99,77.36138
"ITL1","TLL","Wales","K","ICT",2002,16.33,65.76408
"ITL1","TLL","Wales","K","ICT",2003,12.32,54.83296
"ITL1","TLL","Wales","K","ICT",2004,10.71,51.1344
"ITL1","TLL","Wales","K","ICT",2005,17.08,42.35535
"ITL1","TLL","Wales","K","ICT",2006,17.97,38.01869
"ITL1","TLL","Wales","K","ICT",2007,20.83,32.90902
"ITL1","TLL","Wales","K","ICT",2008,19.42,31.10814
"ITL1","TLL","Wales","K","ICT",2009,10.22,34.6017
"ITL1","TLL","Wales","K","ICT",2010,16.59,35.50517
"ITL1","TLL","Wales","K","ICT",2011,20.5,34.96309
"ITL1","TLL","Wales","K","ICT",2012,23.74,35.36981
"ITL1","TLL","Wales","K","ICT",2013,20.5,33.87608
"ITL1","TLL","Wales","K","ICT",2014,20.51,36.81226
"ITL1","TLL","Wales","K","ICT",2015,17.84,43.87828
"ITL1","TLL","Wales","K","ICT",2016,13.46,45.59667
"ITL1","TLL","Wales","K","ICT",2017,16.49,48.76488
"ITL1","TLL","Wales","K","ICT",2018,23.04,47.88338
"ITL1","TLL","Wales","K","ICT",2019,26.3,48.99613
"ITL1","TLL","Wales","K","ICT",2020,21.55,48.86377
"ITL1","TLL","Wales","K","Intangibles",1997,99,100
"ITL1","TLL","Wales","K","Intangibles",1998,109.02,100.6608
"ITL1","TLL","Wales","K","Intangibles",1999,99.41,102.2848
"ITL1","TLL","Wales","K","Intangibles",2000,106.7,100.4137
"ITL1","TLL","Wales","K","Intangibles",2001,94.46,100.8376
"ITL1","TLL","Wales","K","Intangibles",2002,97.61,101.5665
"ITL1","TLL","Wales","K","Intangibles",2003,107.91,100.5594
"ITL1","TLL","Wales","K","Intangibles",2004,113.03,99.6205
"ITL1","TLL","Wales","K","Intangibles",2005,106.96,99.54166
"ITL1","TLL","Wales","K","Intangibles",2006,97.43,100.6937
"ITL1","TLL","Wales","K","Intangibles",2007,124.69,102.3396
"ITL1","TLL","Wales","K","Intangibles",2008,124.86,103.6273
"ITL1","TLL","Wales","K","Intangibles",2009,119.04,103.8741
"ITL1","TLL","Wales","K","Intangibles",2010,124.76,104.2919
"ITL1","TLL","Wales","K","Intangibles",2011,135.27,104.6888
"ITL1","TLL","Wales","K","Intangibles",2012,125.57,104.9502
"ITL1","TLL","Wales","K","Intangibles",2013,135.55,105.4853
"ITL1","TLL","Wales","K","Intangibles",2014,159.73,105.498
"ITL1","TLL","Wales","K","Intangibles",2015,148.55,105.4305
"ITL1","TLL","Wales","K","Intangibles",2016,138.82,106.3262
"ITL1","TLL","Wales","K","Intangibles",2017,150.95,108.0109
"ITL1","TLL","Wales","K","Intangibles",2018,170.25,110.3294
"ITL1","TLL","Wales","K","Intangibles",2019,179.17,113.049
"ITL1","TLL","Wales","K","Intangibles",2020,168.5,117.1677
"ITL1","TLL","Wales","K","OtherTan",1997,11.12,100
"ITL1","TLL","Wales","K","OtherTan",1998,11.06,100.5828
"ITL1","TLL","Wales","K","OtherTan",1999,9.96,100.5701
"ITL1","TLL","Wales","K","OtherTan",2000,12.03,100.5364
"ITL1","TLL","Wales","K","OtherTan",2001,31.85,101.0534
"ITL1","TLL","Wales","K","OtherTan",2002,44.96,99.69752
"ITL1","TLL","Wales","K","OtherTan",2003,35.67,98.73135
"ITL1","TLL","Wales","K","OtherTan",2004,31.39,98.38004
"ITL1","TLL","Wales","K","OtherTan",2005,60.23,98.67635
"ITL1","TLL","Wales","K","OtherTan",2006,28.71,99.72899
"ITL1","TLL","Wales","K","OtherTan",2007,40,97.1751
"ITL1","TLL","Wales","K","OtherTan",2008,26.26,99.95346
"ITL1","TLL","Wales","K","OtherTan",2009,24.58,98.9285
"ITL1","TLL","Wales","K","OtherTan",2010,43,99.59311
"ITL1","TLL","Wales","K","OtherTan",2011,120.34,99.61256
"ITL1","TLL","Wales","K","OtherTan",2012,158.4,99.88284
"ITL1","TLL","Wales","K","OtherTan",2013,121.77,101.1972
"ITL1","TLL","Wales","K","OtherTan",2014,96.94,99.77304
"ITL1","TLL","Wales","K","OtherTan",2015,131.49,99.83175
"ITL1","TLL","Wales","K","OtherTan",2016,117.54,101.8676
"ITL1","TLL","Wales","K","OtherTan",2017,142.13,105.7544
"ITL1","TLL","Wales","K","OtherTan",2018,133.53,105.8818
"ITL1","TLL","Wales","K","OtherTan",2019,142.1,109.4723
"ITL1","TLL","Wales","K","OtherTan",2020,117.37,110.2168
"ITL1","TLL","Wales","K","Total",1997,238,100
"ITL1","TLL","Wales","K","Total",1998,299.53,100.5937
"ITL1","TLL","Wales","K","Total",1999,269.73,100.7742
"ITL1","TLL","Wales","K","Total",2000,242.01,101.76
"ITL1","TLL","Wales","K","Total",2001,259.69,103.97
"ITL1","TLL","Wales","K","Total",2002,247.17,104.5752
"ITL1","TLL","Wales","K","Total",2003,221.66,104.5275
"ITL1","TLL","Wales","K","Total",2004,224.17,104.792
"ITL1","TLL","Wales","K","Total",2005,271.3,105.5221
"ITL1","TLL","Wales","K","Total",2006,200.86,107.2113
"ITL1","TLL","Wales","K","Total",2007,253.29,107.2353
"ITL1","TLL","Wales","K","Total",2008,275.03,108.9896
"ITL1","TLL","Wales","K","Total",2009,203.62,109.2816
"ITL1","TLL","Wales","K","Total",2010,228.46,107.8745
"ITL1","TLL","Wales","K","Total",2011,315.74,107.8176
"ITL1","TLL","Wales","K","Total",2012,359.02,108.555
"ITL1","TLL","Wales","K","Total",2013,312.4,109.3603
"ITL1","TLL","Wales","K","Total",2014,331.48,109.7204
"ITL1","TLL","Wales","K","Total",2015,381.95,110.7996
"ITL1","TLL","Wales","K","Total",2016,367.92,111.9593
"ITL1","TLL","Wales","K","Total",2017,402.41,114.4956
"ITL1","TLL","Wales","K","Total",2018,528.07,117.2423
"ITL1","TLL","Wales","K","Total",2019,451.78,119.8929
"ITL1","TLL","Wales","K","Total",2020,420.72,122.6005
"ITL1","TLL","Wales","K","Transport",1997,4.15,100
"ITL1","TLL","Wales","K","Transport",1998,3.8,100.0384
"ITL1","TLL","Wales","K","Transport",1999,3.82,98.9703
"ITL1","TLL","Wales","K","Transport",2000,2.28,97.40996
"ITL1","TLL","Wales","K","Transport",2001,1.05,93.01259
"ITL1","TLL","Wales","K","Transport",2002,3.85,94.9564
"ITL1","TLL","Wales","K","Transport",2003,.78,98.56184
"ITL1","TLL","Wales","K","Transport",2004,5.5,96.17362
"ITL1","TLL","Wales","K","Transport",2005,3.39,94.65653
"ITL1","TLL","Wales","K","Transport",2006,-.58,96.77128
"ITL1","TLL","Wales","K","Transport",2007,4.85,96.83366
"ITL1","TLL","Wales","K","Transport",2008,.97,102.2475
"ITL1","TLL","Wales","K","Transport",2009,0,98.19498
"ITL1","TLL","Wales","K","Transport",2010,2.3,98.8288
"ITL1","TLL","Wales","K","Transport",2011,2.22,100.9138
"ITL1","TLL","Wales","K","Transport",2012,.93,98.34668
"ITL1","TLL","Wales","K","Transport",2013,.61,101.0363
"ITL1","TLL","Wales","K","Transport",2014,18.17,97.28455
"ITL1","TLL","Wales","K","Transport",2015,33.91,97.99704
"ITL1","TLL","Wales","K","Transport",2016,44.79,95.95443
"ITL1","TLL","Wales","K","Transport",2017,47.25,95.40659
"ITL1","TLL","Wales","K","Transport",2018,149.98,100.9576
"ITL1","TLL","Wales","K","Transport",2019,68.7,100.9576
"ITL1","TLL","Wales","K","Transport",2020,77.07,104.3008
"ITL1","TLL","Wales","L","Buildings",1997,1486.58,100
"ITL1","TLL","Wales","L","Buildings",1998,1540.39,104.5286
"ITL1","TLL","Wales","L","Buildings",1999,1626.89,108.7939
"ITL1","TLL","Wales","L","Buildings",2000,1813.53,113.8465
"ITL1","TLL","Wales","L","Buildings",2001,1836.88,118.5718
"ITL1","TLL","Wales","L","Buildings",2002,2118.08,124.2639
"ITL1","TLL","Wales","L","Buildings",2003,2561.82,135.5148
"ITL1","TLL","Wales","L","Buildings",2004,2951.69,141.3039
"ITL1","TLL","Wales","L","Buildings",2005,3020.9,151.6133
"ITL1","TLL","Wales","L","Buildings",2006,3289.2,161.1028
"ITL1","TLL","Wales","L","Buildings",2007,3415.04,169.7685
"ITL1","TLL","Wales","L","Buildings",2008,2901.73,176.9772
"ITL1","TLL","Wales","L","Buildings",2009,2178.97,179.6438
"ITL1","TLL","Wales","L","Buildings",2010,1999.98,179.9324
"ITL1","TLL","Wales","L","Buildings",2011,2031.36,183.3005
"ITL1","TLL","Wales","L","Buildings",2012,2020.45,188.0691
"ITL1","TLL","Wales","L","Buildings",2013,2442.62,192.0865
"ITL1","TLL","Wales","L","Buildings",2014,2988.39,197.3318
"ITL1","TLL","Wales","L","Buildings",2015,2865.7,199.0237
"ITL1","TLL","Wales","L","Buildings",2016,3010.01,202.1534
"ITL1","TLL","Wales","L","Buildings",2017,2902.41,207.3186
"ITL1","TLL","Wales","L","Buildings",2018,3062.97,212.9393
"ITL1","TLL","Wales","L","Buildings",2019,3445.01,217.8665
"ITL1","TLL","Wales","L","Buildings",2020,3374.05,220.8027
"ITL1","TLL","Wales","L","ICT",1997,3.39,100
"ITL1","TLL","Wales","L","ICT",1998,3.78,81.72022
"ITL1","TLL","Wales","L","ICT",1999,5.91,74.21741
"ITL1","TLL","Wales","L","ICT",2000,6.37,75.84804
"ITL1","TLL","Wales","L","ICT",2001,6.58,75.6223
"ITL1","TLL","Wales","L","ICT",2002,7.95,64.69655
"ITL1","TLL","Wales","L","ICT",2003,7.61,54.0201
"ITL1","TLL","Wales","L","ICT",2004,8.1,50.31915
"ITL1","TLL","Wales","L","ICT",2005,7.17,41.71286
"ITL1","TLL","Wales","L","ICT",2006,5.83,37.37777
"ITL1","TLL","Wales","L","ICT",2007,7.74,32.81046
"ITL1","TLL","Wales","L","ICT",2008,5.31,30.34132
"ITL1","TLL","Wales","L","ICT",2009,5.18,34.1203
"ITL1","TLL","Wales","L","ICT",2010,7.23,34.65506
"ITL1","TLL","Wales","L","ICT",2011,9.89,34.49198
"ITL1","TLL","Wales","L","ICT",2012,8.91,34.9026
"ITL1","TLL","Wales","L","ICT",2013,9.75,33.22242
"ITL1","TLL","Wales","L","ICT",2014,9.02,35.84228
"ITL1","TLL","Wales","L","ICT",2015,9.31,43.1053
"ITL1","TLL","Wales","L","ICT",2016,7.77,44.61463
"ITL1","TLL","Wales","L","ICT",2017,9.33,48.86364
"ITL1","TLL","Wales","L","ICT",2018,10.93,47.76734
"ITL1","TLL","Wales","L","ICT",2019,11.79,49.01778
"ITL1","TLL","Wales","L","ICT",2020,10.54,49.02127
"ITL1","TLL","Wales","L","Intangibles",1997,0,100
"ITL1","TLL","Wales","L","Intangibles",1998,.75,95.75846
"ITL1","TLL","Wales","L","Intangibles",1999,.53,95.71062
"ITL1","TLL","Wales","L","Intangibles",2000,.64,94.14031
"ITL1","TLL","Wales","L","Intangibles",2001,.96,93.56137
"ITL1","TLL","Wales","L","Intangibles",2002,2.46,92.74602
"ITL1","TLL","Wales","L","Intangibles",2003,2.25,90.43284
"ITL1","TLL","Wales","L","Intangibles",2004,2.46,86.88436
"ITL1","TLL","Wales","L","Intangibles",2005,3.18,85.50359
"ITL1","TLL","Wales","L","Intangibles",2006,2.08,85.76723
"ITL1","TLL","Wales","L","Intangibles",2007,3.58,86.73091
"ITL1","TLL","Wales","L","Intangibles",2008,3.73,89.492
"ITL1","TLL","Wales","L","Intangibles",2009,3.69,89.71095
"ITL1","TLL","Wales","L","Intangibles",2010,3.58,88.21349
"ITL1","TLL","Wales","L","Intangibles",2011,5.73,87.71013
"ITL1","TLL","Wales","L","Intangibles",2012,5.94,87.53397
"ITL1","TLL","Wales","L","Intangibles",2013,5.98,86.80968
"ITL1","TLL","Wales","L","Intangibles",2014,6.89,86.32501
"ITL1","TLL","Wales","L","Intangibles",2015,10.34,85.65917
"ITL1","TLL","Wales","L","Intangibles",2016,7.93,86.34354
"ITL1","TLL","Wales","L","Intangibles",2017,9.89,87.26536
"ITL1","TLL","Wales","L","Intangibles",2018,11.07,88.44066
"ITL1","TLL","Wales","L","Intangibles",2019,12.18,91.54929
"ITL1","TLL","Wales","L","Intangibles",2020,11.72,95.92964
"ITL1","TLL","Wales","L","OtherTan",1997,2.2,100
"ITL1","TLL","Wales","L","OtherTan",1998,2.42,102.4449
"ITL1","TLL","Wales","L","OtherTan",1999,3.18,102.8087
"ITL1","TLL","Wales","L","OtherTan",2000,3.64,102.8433
"ITL1","TLL","Wales","L","OtherTan",2001,4.7,104.3388
"ITL1","TLL","Wales","L","OtherTan",2002,4.6,105.2448
"ITL1","TLL","Wales","L","OtherTan",2003,5.62,105.6518
"ITL1","TLL","Wales","L","OtherTan",2004,6.05,104.6402
"ITL1","TLL","Wales","L","OtherTan",2005,7.5,96.9697
"ITL1","TLL","Wales","L","OtherTan",2006,7.28,97.08498
"ITL1","TLL","Wales","L","OtherTan",2007,6.49,97.69676
"ITL1","TLL","Wales","L","OtherTan",2008,7.94,100.4785
"ITL1","TLL","Wales","L","OtherTan",2009,19.5,108.8445
"ITL1","TLL","Wales","L","OtherTan",2010,9.32,99.73776
"ITL1","TLL","Wales","L","OtherTan",2011,4.84,104.4034
"ITL1","TLL","Wales","L","OtherTan",2012,5.77,107.2769
"ITL1","TLL","Wales","L","OtherTan",2013,5.66,106.9874
"ITL1","TLL","Wales","L","OtherTan",2014,4.86,107.3864
"ITL1","TLL","Wales","L","OtherTan",2015,4.61,108.3846
"ITL1","TLL","Wales","L","OtherTan",2016,4.78,109.0173
"ITL1","TLL","Wales","L","OtherTan",2017,4.91,113.8112
"ITL1","TLL","Wales","L","OtherTan",2018,5.71,116.4773
"ITL1","TLL","Wales","L","OtherTan",2019,5.02,119.8238
"ITL1","TLL","Wales","L","OtherTan",2020,4.4,120.9416
"ITL1","TLL","Wales","L","Total",1997,1502.03,100
"ITL1","TLL","Wales","L","Total",1998,1558.72,104.4451
"ITL1","TLL","Wales","L","Total",1999,1647.12,108.6395
"ITL1","TLL","Wales","L","Total",2000,1833.71,113.6476
"ITL1","TLL","Wales","L","Total",2001,1858.48,118.3229
"ITL1","TLL","Wales","L","Total",2002,2143.81,123.8934
"ITL1","TLL","Wales","L","Total",2003,2592.94,134.9683
"ITL1","TLL","Wales","L","Total",2004,2993.73,140.6507
"ITL1","TLL","Wales","L","Total",2005,3056.19,150.7474
"ITL1","TLL","Wales","L","Total",2006,3316.39,160.094
"ITL1","TLL","Wales","L","Total",2007,3444.39,168.6078
"ITL1","TLL","Wales","L","Total",2008,2931.17,175.724
"ITL1","TLL","Wales","L","Total",2009,2208.08,178.5206
"ITL1","TLL","Wales","L","Total",2010,2022.59,178.7367
"ITL1","TLL","Wales","L","Total",2011,2064.26,182.0761
"ITL1","TLL","Wales","L","Total",2012,2052.67,186.7762
"ITL1","TLL","Wales","L","Total",2013,2474.39,190.6828
"ITL1","TLL","Wales","L","Total",2014,3022.27,195.8881
"ITL1","TLL","Wales","L","Total",2015,2902.75,197.6762
"ITL1","TLL","Wales","L","Total",2016,3039.63,200.7801
"ITL1","TLL","Wales","L","Total",2017,2933.24,205.9453
"ITL1","TLL","Wales","L","Total",2018,3100.18,211.4899
"ITL1","TLL","Wales","L","Total",2019,3487.03,216.3904
"ITL1","TLL","Wales","L","Total",2020,3427.2,219.325
"ITL1","TLL","Wales","L","Transport",1997,2.48,100
"ITL1","TLL","Wales","L","Transport",1998,3.2,94.66019
"ITL1","TLL","Wales","L","Transport",1999,3.36,94.68749
"ITL1","TLL","Wales","L","Transport",2000,3.55,92.03271
"ITL1","TLL","Wales","L","Transport",2001,3.29,89.86956
"ITL1","TLL","Wales","L","Transport",2002,2.7,89.83146
"ITL1","TLL","Wales","L","Transport",2003,4.13,91.99596
"ITL1","TLL","Wales","L","Transport",2004,6.78,90.23936
"ITL1","TLL","Wales","L","Transport",2005,5.55,89.59459
"ITL1","TLL","Wales","L","Transport",2006,4.96,87.89772
"ITL1","TLL","Wales","L","Transport",2007,4.81,87.6087
"ITL1","TLL","Wales","L","Transport",2008,4.52,91.84782
"ITL1","TLL","Wales","L","Transport",2009,3.61,93.82076
"ITL1","TLL","Wales","L","Transport",2010,3.27,92.76699
"ITL1","TLL","Wales","L","Transport",2011,6.05,96.99219
"ITL1","TLL","Wales","L","Transport",2012,4.57,96.79856
"ITL1","TLL","Wales","L","Transport",2013,2.93,95.25862
"ITL1","TLL","Wales","L","Transport",2014,3.55,93.85514
"ITL1","TLL","Wales","L","Transport",2015,3.13,93.56061
"ITL1","TLL","Wales","L","Transport",2016,3.21,91.70792
"ITL1","TLL","Wales","L","Transport",2017,2.97,91.59091
"ITL1","TLL","Wales","L","Transport",2018,3.44,97.5
"ITL1","TLL","Wales","L","Transport",2019,4.23,97.5
"ITL1","TLL","Wales","L","Transport",2020,2.82,100.3398
"ITL1","TLL","Wales","M","Buildings",1997,31.09,100
"ITL1","TLL","Wales","M","Buildings",1998,30.29,105.5243
"ITL1","TLL","Wales","M","Buildings",1999,42.35,110.327
"ITL1","TLL","Wales","M","Buildings",2000,31.06,115.4559
"ITL1","TLL","Wales","M","Buildings",2001,38.68,121.9414
"ITL1","TLL","Wales","M","Buildings",2002,21.82,129.4553
"ITL1","TLL","Wales","M","Buildings",2003,22.38,136.3423
"ITL1","TLL","Wales","M","Buildings",2004,23.71,142.3653
"ITL1","TLL","Wales","M","Buildings",2005,28.29,155.5252
"ITL1","TLL","Wales","M","Buildings",2006,37.18,166.7955
"ITL1","TLL","Wales","M","Buildings",2007,61.28,173.2251
"ITL1","TLL","Wales","M","Buildings",2008,73.12,180.5296
"ITL1","TLL","Wales","M","Buildings",2009,38.95,179.0159
"ITL1","TLL","Wales","M","Buildings",2010,32.59,166.407
"ITL1","TLL","Wales","M","Buildings",2011,50.12,163.6637
"ITL1","TLL","Wales","M","Buildings",2012,43.29,168.643
"ITL1","TLL","Wales","M","Buildings",2013,26.69,175.6467
"ITL1","TLL","Wales","M","Buildings",2014,40.93,181.9935
"ITL1","TLL","Wales","M","Buildings",2015,105.44,182.8106
"ITL1","TLL","Wales","M","Buildings",2016,83.6,186.6401
"ITL1","TLL","Wales","M","Buildings",2017,68.13,192.3961
"ITL1","TLL","Wales","M","Buildings",2018,84.12,198.9337
"ITL1","TLL","Wales","M","Buildings",2019,73.97,206.0862
"ITL1","TLL","Wales","M","Buildings",2020,65.03,209.24
"ITL1","TLL","Wales","M","ICT",1997,22.88,100
"ITL1","TLL","Wales","M","ICT",1998,29.66,81.69574
"ITL1","TLL","Wales","M","ICT",1999,39.7,74.52895
"ITL1","TLL","Wales","M","ICT",2000,32.25,75.94579
"ITL1","TLL","Wales","M","ICT",2001,39.97,75.9939
"ITL1","TLL","Wales","M","ICT",2002,35.78,64.61718
"ITL1","TLL","Wales","M","ICT",2003,32.81,53.90834
"ITL1","TLL","Wales","M","ICT",2004,32.09,50.25671
"ITL1","TLL","Wales","M","ICT",2005,28.63,41.86119
"ITL1","TLL","Wales","M","ICT",2006,29.19,37.36454
"ITL1","TLL","Wales","M","ICT",2007,35.51,32.63137
"ITL1","TLL","Wales","M","ICT",2008,23.94,30.70311
"ITL1","TLL","Wales","M","ICT",2009,19.43,34.30125
"ITL1","TLL","Wales","M","ICT",2010,23.82,34.8738
"ITL1","TLL","Wales","M","ICT",2011,36.29,34.68869
"ITL1","TLL","Wales","M","ICT",2012,39.42,35.16809
"ITL1","TLL","Wales","M","ICT",2013,41.49,33.56686
"ITL1","TLL","Wales","M","ICT",2014,41.5,36.4139
"ITL1","TLL","Wales","M","ICT",2015,51.29,43.52623
"ITL1","TLL","Wales","M","ICT",2016,40.77,45.46797
"ITL1","TLL","Wales","M","ICT",2017,46.9,49.24241
"ITL1","TLL","Wales","M","ICT",2018,53.06,48.25906
"ITL1","TLL","Wales","M","ICT",2019,53.09,49.46541
"ITL1","TLL","Wales","M","ICT",2020,50.45,49.63334
"ITL1","TLL","Wales","M","Intangibles",1997,58.42,100
"ITL1","TLL","Wales","M","Intangibles",1998,65.46,101.3109
"ITL1","TLL","Wales","M","Intangibles",1999,64.04,105.194
"ITL1","TLL","Wales","M","Intangibles",2000,67.95,104.469
"ITL1","TLL","Wales","M","Intangibles",2001,72.21,104.8609
"ITL1","TLL","Wales","M","Intangibles",2002,83.45,108.0946
"ITL1","TLL","Wales","M","Intangibles",2003,94.49,107.8677
"ITL1","TLL","Wales","M","Intangibles",2004,98.17,108.5371
"ITL1","TLL","Wales","M","Intangibles",2005,106.97,110.4889
"ITL1","TLL","Wales","M","Intangibles",2006,95.62,113.5687
"ITL1","TLL","Wales","M","Intangibles",2007,107.6,117.7575
"ITL1","TLL","Wales","M","Intangibles",2008,129.71,122.8721
